molecule_chembl_id,canonical_smiles,standard_value,pIC50,Fingerprint,predicted_pIC50
CHEMBL109575,COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,4168.69,5.380000399499541,[0. 0. 0. ... 0. 0. 0.],5.565513405666677
CHEMBL1095761,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,215.0,6.667561540084394,[0. 0. 0. ... 0. 0. 0.],5.990118977098827
CHEMBL1095762,Nc1nc(Nc2ccc(Br)cc2Cl)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,300000.0,3.5228787452803374,[0. 0. 0. ... 0. 0. 0.],3.916162079078505
CHEMBL1095776,CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12,96400.0,4.015922966097169,[0. 1. 0. ... 0. 0. 0.],4.124757119087417
CHEMBL1095957,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,2070.0,5.684029654543082,[0. 0. 0. ... 0. 0. 0.],5.344932481445668
CHEMBL109625,COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC,61659.5,4.210000001311122,[0. 1. 0. ... 0. 0. 0.],6.088967854835748
CHEMBL109631,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,190.0,6.721246399047171,[0. 0. 0. ... 0. 0. 0.],6.536612166420532
CHEMBL1096415,Fc1ccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)cc1C(F)(F)F,200000.0,3.6989700043360174,[0. 0. 0. ... 0. 0. 0.],3.9287109842650394
CHEMBL1096416,Fc1cc(Cl)ccc1Nc1ncnc2[nH]c(CCc3ccccc3)cc12,200000.0,3.6989700043360174,[0. 0. 0. ... 0. 0. 0.],3.966463822439501
CHEMBL1096737,Fc1ccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)cc1Br,200000.0,3.6989700043360174,[0. 0. 0. ... 0. 0. 0.],3.9883532843543996
CHEMBL1096972,C#Cc1cccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)c1,200000.0,3.6989700043360174,[0. 0. 0. ... 0. 0. 0.],3.8904863484136736
CHEMBL1097189,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,2500.0,5.6020599913279625,[0. 0. 0. ... 0. 0. 0.],5.6937467047228685
CHEMBL1097190,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,15120.0,4.820448208834812,[0. 1. 0. ... 0. 0. 0.],5.101143865243757
CHEMBL1097368,c1ccc(CCc2cc3c(Nc4ccc5[nH]ccc5c4)ncnc3[nH]2)cc1,56100.0,4.251037138743839,[0. 0. 0. ... 0. 0. 0.],4.44926533272508
CHEMBL109759,CC(C)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5000.0,5.301029995663981,[0. 1. 0. ... 0. 0. 0.],5.39265523985468
CHEMBL1097743,FC(F)(F)c1cccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)c1,200000.0,3.6989700043360174,[0. 0. 0. ... 0. 0. 0.],3.859843632215485
CHEMBL1098119,Cl.NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12,1630.0,5.787812395596042,[0. 0. 0. ... 0. 0. 0.],5.805425003177578
CHEMBL1098120,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1,1000.0,6.0,[0. 0. 0. ... 0. 0. 0.],5.858394240328632
CHEMBL1098121,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl,4400.0,5.356547323513812,[0. 0. 0. ... 0. 0. 0.],5.507548224555668
CHEMBL1098440,C#Cc1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,300000.0,3.5228787452803374,[0. 0. 0. ... 0. 0. 0.],5.856371842173242
CHEMBL1099339,CSc1ccc(CCCCCn2cc(CCNC(=O)OC(C)(C)C)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,50000.0,4.301029995663981,[0. 0. 0. ... 0. 0. 0.],5.810223682181586
CHEMBL110034,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccnc3)nc21,5000.0,5.301029995663981,[0. 0. 0. ... 0. 0. 0.],5.220090024515314
CHEMBL110035,COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,851.14,6.069998998990925,[0. 0. 0. ... 0. 0. 0.],5.80340125569887
CHEMBL110036,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,812.83,6.090000275786018,[0. 0. 0. ... 0. 0. 0.],5.724697064019159
CHEMBL110055,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC,616.6,6.209996479609511,[0. 0. 0. ... 0. 0. 0.],6.01334873653132
CHEMBL110062,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3,6760.83,5.169999984192582,[0. 0. 0. ... 0. 0. 0.],5.3978356087093315
CHEMBL110065,CCOc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,33113.11,4.480000028175458,[0. 0. 0. ... 0. 0. 0.],5.068272946732973
CHEMBL110577,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,6309.57,5.200000237109354,[0. 0. 0. ... 0. 0. 0.],5.780825387270102
CHEMBL110945,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,9120.11,5.039999923502186,[0. 0. 0. ... 0. 0. 0.],5.264498857047211
CHEMBL111033,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,14125.38,4.849999859991125,[0. 0. 0. ... 0. 0. 0.],5.381344485339075
CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,133.61,6.874161036004995,[0. 0. 0. ... 0. 0. 0.],6.134949165808606
CHEMBL111197,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,30.0,7.522878745280337,[0. 0. 0. ... 0. 0. 0.],7.100601264639576
CHEMBL111222,COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,6760.83,5.169999984192582,[0. 0. 0. ... 0. 0. 0.],5.494389665973116
CHEMBL111247,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21,5000.0,5.301029995663981,[0. 0. 0. ... 0. 0. 0.],5.654800360115494
CHEMBL111307,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,1778.28,5.749999855918706,[0. 0. 0. ... 0. 0. 0.],5.7685236696455044
CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,480.0,6.318758762624412,[0. 0. 0. ... 0. 0. 0.],6.204568881604003
CHEMBL111365,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,1300.0,5.886056647693163,[0. 0. 0. ... 0. 0. 0.],6.102248673790406
CHEMBL111434,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,670.0,6.173925197299173,[0. 0. 0. ... 0. 0. 0.],6.410516132460337
CHEMBL111443,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,21379.62,4.6700000181810175,[0. 0. 0. ... 0. 0. 0.],5.068272946732973
CHEMBL111520,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,870.96,6.060001790087838,[0. 0. 0. ... 0. 0. 0.],5.751888094217739
CHEMBL111586,N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1,346.74,6.459996055149974,[0. 0. 0. ... 0. 0. 0.],6.003315947170989
CHEMBL111618,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,5000.0,5.301029995663981,[0. 0. 0. ... 0. 0. 0.],5.430961164908698
CHEMBL111664,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,13803.84,4.860000083248981,[0. 0. 0. ... 0. 0. 0.],5.149476534735345
CHEMBL111688,COc1cc2ncc(C#N)c(Nc3ccc(F)c(C(F)(F)F)c3)c2cc1OC,158.49,6.799998134593398,[0. 0. 0. ... 0. 0. 0.],5.688127561330308
CHEMBL112096,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,363.08,6.4399976732266335,[0. 1. 0. ... 0. 0. 0.],6.096244368080128
CHEMBL112225,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3C)c2cc1OC,831.76,6.080001969035981,[0. 0. 0. ... 0. 0. 0.],5.873029611808439
CHEMBL112263,COc1cc(Nc2nccc(-c3cccnc3)n2)cc(OC)c1OC,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],4.631404417453408
CHEMBL112346,CC[C@H]1CN(c2ccc(-c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)cn2)CCN1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.98791184585458
CHEMBL112421,Nc1ccc(-c2cc(=O)c3cc(O)cc(N)c3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.182671622201723
CHEMBL112422,Nc1ccc(-c2cc(=O)c3cc(N)cc(N)c3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.001726307269462
CHEMBL112925,Nc1ccc(-c2cc(=O)c3cc(N)ccc3o2)cc1,8700.0,5.060480747381382,[0. 0. 0. ... 0. 0. 0.],4.086309267036619
CHEMBL113023,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,250.0,6.6020599913279625,[0. 0. 0. ... 0. 0. 0.],6.1921269082119785
CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,80.0,7.096910013008056,[0. 0. 0. ... 0. 0. 0.],6.800965574041116
CHEMBL113128,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NC3CCCCC3)nc21,50000.0,4.301029995663981,[0. 0. 1. ... 0. 0. 0.],4.699274077286275
CHEMBL113185,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,5100.0,5.292429823902063,[0. 0. 0. ... 0. 0. 0.],5.275408712594287
CHEMBL113356,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccc3)nc21,50000.0,4.301029995663981,[0. 0. 0. ... 0. 0. 0.],4.683085648451627
CHEMBL113535,COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,2187.76,5.660000322371772,[0. 0. 0. ... 0. 0. 0.],5.77382647572936
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,1000.0,6.0,[0. 0. 0. ... 0. 0. 0.],5.948332607581574
CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,250.0,6.6020599913279625,[0. 1. 0. ... 0. 0. 0.],6.348475967830085
CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,1309010.655,2.8830568183928102,[0. 1. 0. ... 0. 0. 0.],3.3571429757920956
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,1880813.6925,2.7256542221670665,[0. 0. 0. ... 0. 0. 0.],4.379947195277384
CHEMBL113985,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,1351572.4400000002,2.869160672533389,[0. 0. 0. ... 0. 0. 0.],3.5359982601410955
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,3402041.2325000004,2.4682604270730355,[0. 0. 0. ... 0. 0. 0.],3.1651831817209977
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,2655439.95,2.575863515249745,[0. 1. 0. ... 0. 0. 0.],3.4863639282631818
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,542203.364,3.265837792247778,[0. 0. 0. ... 0. 0. 0.],4.318013906978759
CHEMBL114446,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,15135.61,4.820000071285178,[0. 0. 0. ... 0. 0. 0.],5.020104353979217
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,581762.105,3.2352545713759824,[0. 0. 0. ... 0. 0. 0.],3.4991910286858268
CHEMBL114496,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,758.58,6.119998611678231,[0. 0. 0. ... 0. 0. 0.],6.035925057733835
CHEMBL114550,COc1cc(N)c2oc(-c3cccc(N)c3)cc(=O)c2c1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.234796850357845
CHEMBL114568,Nc1ccc(-c2cc(=O)c3ccc(O)c(N)c3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.020867160982396
CHEMBL114578,Nc1ccc(-c2cc(=O)c3c(O)ccc(N)c3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.097620298183842
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,192779.716,3.7149386638600648,[0. 0. 0. ... 0. 0. 0.],3.8767433782880145
CHEMBL114728,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,401269.9275,3.3965633865163154,[0. 0. 0. ... 0. 0. 0.],4.183894851997541
CHEMBL114814,Nc1ccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.625422606982941
CHEMBL115102,Nc1cccc(-c2cc(=O)c3cc(N)c(O)cc3o2)c1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.123371154843927
CHEMBL115103,Nc1cccc(-c2cc(=O)c3cc(N)ccc3o2)c1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.0412734264477095
CHEMBL115187,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,129.70499999999998,6.887043281968696,[0. 0. 0. ... 0. 0. 0.],6.552384156565577
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.155526049786877
CHEMBL115397,COc1ccc(N)c2oc(-c3ccc(N)cc3)cc(=O)c12,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.080785122952616
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,186751.952,3.7287348500833897,[0. 0. 0. ... 0. 0. 0.],3.8412875650080567
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,43769.095,4.358832433066334,[0. 0. 0. ... 0. 0. 0.],5.26199234891787
CHEMBL115601,Nc1ccc(-c2cc(=O)c3cc(N)c(O)c(N)c3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.0943162158923805
CHEMBL115745,COc1cc2ncnc(NCc3ccccc3)c2cc1O,56.0,7.251811972993799,[0. 0. 0. ... 0. 0. 0.],7.219376814242444
CHEMBL115895,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,14619.405,4.835070302513255,[0. 0. 0. ... 0. 0. 0.],5.0000136839583975
CHEMBL116012,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,2587833.8475,2.587063611090799,[0. 0. 0. ... 0. 0. 0.],5.139436567390189
CHEMBL116051,Nc1ccc(-c2cc(=O)c3c(O)c(N)ccc3o2)cc1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.055526549007784
CHEMBL1161234,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,47863.01,4.319999993033794,[0. 0. 0. ... 0. 0. 0.],5.3310538221313255
CHEMBL1161236,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,53703.18,4.2699999970646445,[0. 0. 0. ... 0. 0. 0.],3.905445115672974
CHEMBL116308,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,355.0,6.449771646944906,[0. 0. 0. ... 0. 0. 0.],7.071859217988305
CHEMBL116353,COc1cc(N)c2oc(-c3ccc(N)cc3)cc(=O)c2c1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.247305027467049
CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,35564.875,4.448978713379898,[0. 0. 0. ... 0. 0. 0.],4.4019266332737566
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,48188.0775,4.31706039986182,[0. 0. 0. ... 0. 0. 0.],5.082083401151226
CHEMBL116547,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,2416.6666666666665,5.616783248148669,[0. 0. 0. ... 0. 0. 0.],5.427329075388815
CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,3339.6220000000003,5.476302686662789,[0. 0. 0. ... 0. 0. 0.],5.375843490469741
CHEMBL116748,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,5900.0,5.229147988357855,[0. 0. 0. ... 0. 0. 0.],5.716991437720577
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,22570.26,4.646463438001772,[0. 0. 0. ... 0. 0. 0.],5.004581408803824
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,722173.4624999999,3.1413584745100858,[0. 0. 0. ... 0. 0. 0.],3.7212728531888155
CHEMBL116919,COc1ccc(CNc2ncnc3ccccc23)cc1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.320275254556566
CHEMBL1169856,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,5190.0,5.284832642151542,[0. 0. 0. ... 0. 0. 0.],5.426293870407959
CHEMBL1169870,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,8150.0,5.088842391260023,[0. 0. 0. ... 0. 0. 0.],5.0540381135241645
CHEMBL1170278,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,3880.0,5.411168274405792,[0. 0. 0. ... 0. 0. 0.],4.716621251697331
CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,5760.0,5.239577516576788,[0. 0. 0. ... 0. 0. 0.],5.130794021786926
CHEMBL117055,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1,133500.0,3.8745187342994063,[0. 0. 0. ... 0. 0. 0.],4.140739294399799
CHEMBL1171273,COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C,32000.0,4.494850021680094,[0. 0. 0. ... 0. 0. 0.],4.701407555074913
CHEMBL1171638,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,21480.0,4.667965722972482,[0. 0. 0. ... 0. 0. 0.],4.681252496936949
CHEMBL1171792,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,85.0,7.070581074285707,[0. 0. 0. ... 0. 0. 0.],6.436732520004374
CHEMBL1171822,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,19320.0,4.713992877920526,[0. 0. 0. ... 0. 0. 0.],4.7193507258677645
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1000.0,6.0,[0. 0. 0. ... 0. 0. 0.],5.990461448237811
CHEMBL1172418,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,24150.0,4.617082864912469,[0. 0. 0. ... 0. 0. 0.],4.635297006330506
CHEMBL1172419,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,28690.0,4.542269451754001,[0. 0. 0. ... 0. 0. 0.],4.641500631421517
CHEMBL1172573,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,6270.0,5.202732459169283,[0. 0. 0. ... 0. 0. 0.],5.18862460537112
CHEMBL1172602,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,25470.0,4.593971055036385,[0. 0. 0. ... 0. 0. 0.],4.776359720977192
CHEMBL1172603,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,15560.0,4.80799040734633,[0. 0. 0. ... 0. 0. 0.],4.845945201275572
CHEMBL1172773,C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,5041.0,5.297483302561849,[0. 1. 0. ... 0. 0. 0.],5.827413659955299
CHEMBL1172781,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,3016.285714285714,5.520527522795422,[0. 1. 0. ... 0. 0. 0.],5.852661823992678
CHEMBL1172802,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,4120.0,5.3851027839668655,[0. 0. 0. ... 0. 0. 0.],5.232420924770757
CHEMBL1172803,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,3620.0,5.441291429466834,[0. 0. 0. ... 0. 0. 0.],5.3410351075755464
CHEMBL1172823,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,8920.0,5.049635145623877,[0. 0. 0. ... 0. 0. 0.],5.025987686289579
CHEMBL1172843,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,22.0,7.657577319177793,[0. 1. 0. ... 0. 0. 0.],6.601651170871873
CHEMBL1172855,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,10060.0,4.997402019280091,[0. 0. 0. ... 0. 0. 0.],5.009012365900138
CHEMBL1172877,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1F,26740.0,4.572838597074035,[0. 0. 0. ... 0. 0. 0.],4.657844955855145
CHEMBL1172878,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,20810.0,4.681727919788373,[0. 0. 0. ... 0. 0. 0.],4.720021013129624
CHEMBL1172915,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5740.0,5.241088107602026,[0. 0. 0. ... 0. 0. 0.],5.265386339836278
CHEMBL1172916,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,7380.0,5.131943638176958,[0. 0. 0. ... 0. 0. 0.],5.159020814227521
CHEMBL1172917,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,6850.0,5.164309428507575,[0. 0. 0. ... 0. 0. 0.],5.130942337022544
CHEMBL1172947,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br,24320.0,4.614036429399302,[0. 0. 0. ... 0. 0. 0.],4.671297546727963
CHEMBL1172950,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,14530.0,4.837734385701978,[0. 0. 0. ... 0. 0. 0.],4.961492593745136
CHEMBL1172951,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,12420.0,4.905878404159439,[0. 0. 0. ... 0. 0. 0.],4.938217612048047
CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.1698967295035985
CHEMBL1172980,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,7320.0,5.135488918941608,[0. 0. 0. ... 0. 0. 0.],5.166309107784497
CHEMBL1173014,COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,13870.0,4.857923538926715,[0. 0. 0. ... 0. 0. 0.],4.878754378645459
CHEMBL1173022,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,19730.0,4.704872914747809,[0. 0. 0. ... 0. 0. 0.],4.741591448311735
CHEMBL1173023,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,20610.0,4.685922008220787,[0. 0. 0. ... 0. 0. 0.],4.74115333087295
CHEMBL1173105,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,17310.0,4.761702932124607,[0. 0. 0. ... 0. 0. 0.],5.138459118448914
CHEMBL1173191,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,10640.0,4.9730583720409705,[0. 0. 0. ... 0. 0. 0.],5.024038755477912
CHEMBL1173192,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,11270.0,4.948076083953893,[0. 0. 0. ... 0. 0. 0.],5.141775151952539
CHEMBL1173193,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,8090.0,5.092051478387727,[0. 0. 0. ... 0. 0. 0.],5.147515208616774
CHEMBL117324,COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,75076.51,4.124495924156316,[0. 0. 0. ... 0. 0. 0.],5.651740706280304
CHEMBL1173248,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,16140.0,4.7920964696139485,[0. 0. 0. ... 0. 0. 0.],4.764108143600648
CHEMBL1173249,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,18350.0,4.736363931411892,[0. 0. 0. ... 0. 0. 0.],4.743643086848962
CHEMBL1173250,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,10970.0,4.959793372425289,[0. 0. 0. ... 0. 0. 0.],4.966139718545635
CHEMBL1173251,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,12260.0,4.911509529817604,[0. 0. 0. ... 0. 0. 0.],4.953543301343405
CHEMBL117326,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,140424.44499999998,3.85255728391195,[0. 0. 0. ... 0. 0. 0.],4.7118462543182025
